Variavel,ID,Descricao
Votante,900,Benedita da Silva
Votante,901,Berinho Bantim
Votante,902,Bernardo Santana de Vasconcellos
Votante,903,Bohn Gass
Votante,904,Bruna Furlan
Votante,905,Carlaile Pedrosa
Votante,906,Carlinhos Almeida
Votante,907,Carlos Magno
Votante,908,Carlos Roberto
Votante,909,Carmen Zanotto
Votante,910,Celia Rocha
Votante,911,Cesar Colnago
Votante,912,César Halum
Votante,913,Cida Borghetti
Votante,914,Cláudio Puty
Votante,915,Cristiano
Votante,916,Danilo Forte
Votante,917,Danrlei de Deus Hinterholz
Votante,918,Delegado Protógenes
Votante,919,Delegado Waldir
Votante,920,Diego Andrade
Votante,921,Dimas Fabiano
Votante,922,Domingos Neto
Votante,923,Domingos Sávio
Votante,924,Dr. Aluizio
Votante,925,Dr. Carlos Alberto
Votante,926,Dr. Grilo
Votante,927,Dr. Jorge Silva
Votante,928,Dudimar Paxiuba
Votante,929,Edinho Araújo
Votante,930,Edivaldo Holanda Junior
Votante,931,Edmar Arruda
Votante,932,Edson Pimenta
Votante,933,Edson Silva
Votante,934,Eduardo Azeredo
Votante,935,Eli Corrêa Filho
Votante,936,Eliane Rolim
Votante,937,Erika Kokay
Votante,938,Erivelton Santana
Votante,939,Eros Biondini
Votante,940,Esperidião Amin
Votante,941,Fábio Trad
Votante,942,Félix Mendonça Júnior
Votante,943,Fernando Jordão
Votante,944,Fernando Torres
Votante,945,Flávia Morais
Votante,946,Francisco Araújo
Votante,947,Francisco Floriano
Votante,948,Gabriel Chalita
Votante,949,Gabriel Guimarães
Votante,950,Gean Loureiro
Votante,951,Genecias Noronha
Votante,952,Giovani Cherini
Votante,953,Giroto
Votante,954,Guilherme Mussi
Votante,955,Hélio Santos
Votante,956,Henrique Oliveira
Votante,957,Heuler Cruvinel
Votante,958,Hugo Motta
Votante,959,Hugo Napoleão
Votante,960,Iracema Portella
Votante,961,Irajá Abreu
Votante,962,Jânio Natal
Votante,963,Jaqueline Roriz
Votante,964,Jerônimo Goergen
Votante,965,Jesus Rodrigues
Votante,966,Jhonatan de Jesus
Votante,967,João Arruda
Votante,968,João Paulo Lima
Votante,969,Jonas Donizette
Votante,970,Jorge Côrte Real
Votante,971,Jorginho Mello
Votante,972,José Augusto Maia
Votante,973,José De Filippi
Votante,974,José Humberto
Votante,975,José Nunes
Votante,976,Jose Stédile
Votante,977,Júlio Campos
Votante,978,Júnior Coimbra
Votante,979,Junji Abe
Votante,980,Keiko Ota
Votante,981,Lauriete
Votante,982,Leopoldo Meyer
Votante,983,Liliam Sá
Votante,984,Lourival Mendes
Votante,985,Luciana Santos
Votante,986,Luciano Moreira
Votante,987,Lucio Vieira Lima
Votante,988,Luis Tibé
Votante,989,Luiz Argôlo
Votante,990,Luiz Carlos
Votante,991,Luiz Fernando Machado
Votante,992,Luiz Nishimori
Votante,993,Luiz Noé
Votante,994,Luiz Otavio
Votante,995,Mandetta
Votante,996,Mara Gabrilli
Votante,997,Marcelo Aguiar
Votante,998,Marcelo Matos
Votante,999,Márcio Macêdo
Votante,1000,Marcon
Votante,1001,Marcus Pestana
Votante,1002,Marina Santanna
Votante,1003,Marllos Sampaio
Votante,1004,Miriquinho Batista
Votante,1005,Missionário José Olimpio
Votante,1006,Nelson Marchezan Junior
Votante,1007,Nelson Padovani
Votante,1008,Newton Cardoso
Votante,1009,Newton Lima
Votante,1010,Nilda Gondim
Votante,1011,Onofre Santo Agostini
Votante,1012,Otoniel Lima
Votante,1013,Oziel Oliveira
Votante,1014,Padre João
Votante,1015,Padre Ton
Votante,1016,Pastor Eurico
Votante,1017,Pastor Marco Feliciano
Votante,1018,Paulo Cesar Quartiero
Votante,1019,Paulo Foletto
Votante,1020,Paulo Freire Costa
Votante,1021,Paulo Wagner
Votante,1022,Pedro Uczai
Votante,1023,Policarpo
Votante,1024,Professora Dorinha Seabra Rezende
Votante,1025,Professora Marcivania
Votante,1026,Raimundão
Votante,1027,Raul Lima
Votante,1028,Reguffe
Votante,1029,Reinaldo Azambuja
Votante,1030,Renan Filho
Votante,1031,Ricardo Izar Junior
Votante,1032,Roberto de Lucena
Votante,1033,Roberto Dorner
Votante,1034,Roberto Teixeira
Votante,1035,Rogério Carvalho
Votante,1036,Rogério Peninha Mendonça
Votante,1037,Romário
Votante,1038,Romero Rodrigues
Votante,1039,Ronaldo Benedet
Votante,1040,Ronaldo Fonseca
Votante,1041,Ronaldo Nogueira
Votante,1042,Ronaldo Zulke
Votante,1043,Rosane Ferreira
Votante,1044,Rui Costa
Votante,1045,Rui Palmeira
Votante,1046,Ruy Carneiro
Votante,1047,Ságuas Moraes
Votante,1048,Sandro Alex
Votante,1049,Sibá Machado
Votante,1050,Stefano Aguiar
Votante,1051,Stepan Nercessian
Votante,1052,Taumaturgo Lima
Votante,1053,Tiririca
Votante,1054,Toninho Pinheiro
Votante,1055,Valdivino de Oliveira
Votante,1056,Valmir Assunção
Votante,1057,Vaz de Lima
Votante,1058,Vicente Candido
Votante,1059,Vilalba
Votante,1060,Vinicius Gurgel
Votante,1061,Vitor Paulo
Votante,1062,Waldenor Pereira
Votante,1063,Walney Rocha
Votante,1064,Walter Tosta
Votante,1065,Washington Reis
Votante,1066,Weliton Prado
Votante,1067,William Dib
Votante,1068,Zé Silva
Votante,1069,Zeca Dirceu
Votante,1070,Zoinho
Votante,1071,Assis Carvalho
Votante,1072,Teresa Surita
Votante,1073,Anderson Ferreira
Votante,1074,Dra.Elaine Abissamra
Votante,1075,Fernando Francischini
Votante,1076,João Ananias
Votante,1077,Luiz Pitiman
Votante,1078,Magda Mofatto
Votante,1079,Mendonça Filho
Votante,1080,Renzo Braz
Votante,1081,Rosinha da Adefal
Votante,1082,Weverton Rocha
Votante,1083,Alberto Mourão
Votante,1084,Alexandre Roso
Votante,1085,Jean Wyllys
Votante,1086,Marcos Rogério
Votante,1087,Nilson Leitão
Votante,1088,Romanna Remor
Votante,1089,Sergio Guerra
Votante,1090,Severino Ninho
Votante,1091,Vanderlei Siraque
Votante,1092,Penna
Votante,1093,Armando Vergílio
Votante,1094,Chico das Verduras
Votante,1095,Wilson Filho
Votante,1096,Pedro Paulo
Votante,1097,Sergio Zveiter
Votante,1098,Thiago Peixoto
Votante,1099,Rodrigo Garcia
Votante,1100,Marco Tebaldi
Votante,1101,Rodrigo Bethlem
Votante,1102,Afonso Florence
Votante,1103,Gera Arruda
Votante,1104,Leonardo Gadelha
Votante,1105,Paulo Ferreira
Votante,1106,Mário Feitoza
Votante,1107,Simplício Araújo
Votante,1108,Professor Sérgio de Oliveira
Votante,1109,Paulo Marinho Junior
Votante,1110,Alexandre Toledo
Votante,1111,Fabio Reis
Votante,1112,Francisco Chagas
Votante,1113,Goiaciara Cruz
Votante,1114,Ilário Marques
Votante,1115,Luiz de Deus
Votante,1116,Margarida Salomão
Votante,1117,Paulão
Votante,1118,Plínio Valério
Votante,1119,Renato Andrade
Votante,1120,Akira Otsubo
Votante,1121,Celso Jacob
Votante,1122,Eurico Júnior
Votante,1123,Manuel Rosa Neca
Votante,1124,Ricardo Arruda
Votante,1125,Leomar Quintanilha
Votante,1126,Renato Simões
Votante,1127,Amir Lando
Votante,1128,Helcio Silva
Votante,1129,Danilo Cabral
Votante,1130,Gustavo Petta
Votante,1131,João Rodrigues
Votante,1132,Maria Lucia Prandi
Votante,1133,Subtenente Gonzaga
Votante,1134,Adail Carneiro
Votante,1135,Adelmo Carneiro Leão
Votante,1136,Adelson Barreto
Votante,1137,Adilton Sachetti
Votante,1138,Afonso Motta
Votante,1139,Alan Rick
Votante,1140,Alexandre Serfiotis
Votante,1141,Alexandre Valle
Votante,1142,Alfredo Nascimento
Votante,1143,Altineu Côrtes
Votante,1144,Ana Perugini
Votante,1145,André Abdon
Votante,1146,Andres Sanchez
Votante,1147,Angelim
Votante,1148,Arthur Virgílio Bisneto
Votante,1149,Bacelar
Votante,1150,Adalberto Bebeto
Votante,1151,Betinho Gomes
Votante,1152,Bruno Covas
Votante,1153,Cabo Daciolo
Votante,1154,Cabo Sabino
Votante,1155,Cabuçu Borges
Votante,1156,Cacá Leão
Votante,1157,Caetano
Votante,1158,Caio Narcio
Votante,1159,Capitão Augusto
Votante,1160,Carlos Andrade
Votante,1161,Carlos Gomes
Votante,1162,Carlos Henrique Gaguim
Votante,1163,Célio Silveira
Votante,1164,Celso Pansera
Votante,1165,César Messias
Votante,1166,Cesar Souza
Votante,1167,Christiane de Souza Yared
Votante,1168,Cícero Almeida
Votante,1169,Conceição Sampaio
Votante,1170,Covatti Filho
Votante,1171,Cristiane Brasil
Votante,1172,Dâmina Pereira
Votante,1173,Daniel Coelho
Votante,1174,Daniel Vilela
Votante,1175,Delegado Éder Mauro
Votante,1176,Delegado Edson Moreira
Votante,1177,Diego Garcia
Votante,1178,Dulce Miranda
Votante,1179,Edmilson Rodrigues
Votante,1180,Eduardo Bolsonaro
Votante,1181,Eduardo Cury
Votante,1182,Eliziane Gama
Votante,1183,Elmar Nascimento
Votante,1184,Enio Verri
Votante,1185,Evair Vieira de Melo
Votante,1186,Evandro Gussi
Votante,1187,Evandro Roman
Votante,1188,Expedito Netto
Votante,1189,Ezequiel Fonseca
Votante,1190,Ezequiel Teixeira
Votante,1191,Fabiano Horta
Votante,1192,Fabio Garcia
Votante,1193,Fábio Mitidieri
Votante,1194,Fábio Sousa
Votante,1195,Fernando Monteiro
Votante,1196,Flavinho
Votante,1197,Geovania de Sá
Votante,1198,Giuseppe Vecci
Votante,1199,Givaldo Vieira
Votante,1200,Goulart
Votante,1201,Hélio Leite
Votante,1202,Herculano Passos
Votante,1203,Hildo Rocha
Votante,1204,Hiran Gonçalves
Votante,1205,Hissa Abrahão
Votante,1206,Irmão Lazaro
Votante,1207,JHC
Votante,1208,João Daniel
Votante,1209,João Derly
Votante,1210,João Fernando Coutinho
Votante,1211,João Gualberto
Votante,1212,João Marcelo Souza
Votante,1213,Joaquim Passarinho
Votante,1214,Jony Marcos
Votante,1215,Jorge Solla
Votante,1216,José Fogaça
Votante,1217,José Reinaldo
Votante,1218,Josi Nunes
Votante,1219,Jozi  Araújo
Votante,1220,Júlia Marinho
Votante,1221,Junior Marreca
Votante,1222,Kaio Maniçoba
Votante,1223,Laudivio Carvalho
Votante,1224,Leandre
Votante,1225,Leo de Brito
Votante,1226,Lucas Vergilio
Votante,1227,Luciano Ducci
Votante,1228,Luiz Carlos Ramos
Votante,1229,Luiz Cláudio
Votante,1230,Luiz Lauro Filho
Votante,1231,Luizianne Lins
Votante,1232,Macedo
Votante,1233,Major Olimpio
Votante,1234,Marcelo Aro
Votante,1235,Marcelo Squassoni
Votante,1236,Marcio Alvino
Votante,1237,Marcos Abrão
Votante,1238,Marcos Rotta
Votante,1239,Mário Negromonte Jr
Votante,1240,Marquinho Mendes
Votante,1241,Mauro Pereira
Votante,1242,Max Filho
Votante,1243,Miguel Haddad
Votante,1244,Miguel Lombardi
Votante,1245,Misael Varella
Votante,1246,Moema Gramacho
Votante,1247,Newton Cardoso Jr
Votante,1248,Nilto Tatto
Votante,1249,Osmar Bertoldi
Votante,1250,Pedro Cunha Lima
Votante,1251,Pedro Vilela
Votante,1252,Rafael Motta
Votante,1253,Renata Abreu
Votante,1254,Roberto Sales
Votante,1255,Rocha
Votante,1256,Rodrigo Martins
Votante,1257,Rogério Rosso
Votante,1258,Ronaldo Carletto
Votante,1259,Ronaldo Lessa
Votante,1260,Ronaldo Martins
Votante,1261,Rôney Nemer
Votante,1262,Rosangela Gomes
Votante,1263,Rubens Pereira Júnior
Votante,1264,Samuel Moreira
Votante,1265,Sérgio Reis Bavini
Votante,1266,Sergio Souza
Votante,1267,Sergio Vidigal
Votante,1268,Simone Morgado
Votante,1269,Soraya Santos
Votante,1270,Sóstenes Cavalcante
Votante,1271,Tenente Lúcio
Votante,1272,Tereza Cristina
Votante,1273,Uldurico Junior
Votante,1274,Valmir Prascidelli
Votante,1275,Veneziano Vital do Rêgo
Votante,1276,Vicentinho Júnior
Votante,1277,Victor Mendes
Votante,1278,Vitor Lippi
Votante,1279,Vitor Valim
Votante,1280,Wadson Ribeiro
Votante,1281,Walter Alves
Votante,1282,Zé Carlos
Votante,1283,Zeca Cavalcanti
Votante,1284,Zeca do Pt
Votante,1285,Zenaide Maia
Votante,1286,Abel Mesquita Jr.
Votante,1287,Aliel Machado
Votante,1288,Aluisio Mendes
Votante,1289,André Fufuca
Votante,1290,Beto Rosado
Votante,1291,Brunny
Votante,1292,Carlos Marun
Votante,1293,Clarissa Garotinho
Votante,1294,Dr. João Neto
Votante,1295,Elizeu Dionizio
Votante,1296,Floriano Pesaro
Votante,1297,Francisco Chapadinha
Votante,1298,Franklin
Votante,1299,Heitor Schuch
Votante,1300,Helder Salomão
Votante,1301,Jarbas Vasconcelos
Votante,1302,João Paulo Papa
Votante,1303,Lucio Mosquini
Votante,1304,Marcelo Álvaro Antônio
Votante,1305,Marcelo Belinati
Votante,1306,Marcos Soares
Votante,1307,Mariana Fonseca Carvalho
Votante,1308,Marinaldo Rosendo
Votante,1309,Marx Beltrão
Votante,1310,Moses Rodrigues
Votante,1311,Odorico Monteiro
Votante,1312,Orlando Silva
Votante,1313,Paulo Azi
Votante,1314,Raquel Muniz
Votante,1315,Remídio Monai
Votante,1316,Ricardo Teobaldo
Votante,1317,Rodrigo Pacheco
Votante,1318,Rossoni
Votante,1319,Shéridan
Votante,1320,Tadeu Alencar
Votante,1321,Tia Eron
Votante,1322,Toninho Wandscheer
Votante,1323,Wadih Damous
Votante,1324,Alex Manente
Votante,1325,Alexandre Baldy
Votante,1326,Baleia Rossi
Votante,1327,Davidson Magalhães
Votante,1328,Dr. Sinval Malheiros
Votante,1329,Fausto Pinato
Votante,1330,Jéssica Sales
Votante,1331,Marcos Reategui
Votante,1332,Silas Freire
Votante,1333,Juscelino Filho
Votante,1334,Adalberto Cavalcanti
Votante,1335,Antônio Jácome
Votante,1336,Beto Salame
Votante,1337,Deoclides Macedo
Votante,1338,Merlong Solano
Votante,1339,Fabricio Oliveira
Votante,1340,Roberto Góes
Votante,1341,Flávio Nogueira
Votante,1342,Rosângela Curado
Votante,1343,Zé Augusto Nalin
Votante,1344,Angela Albino
Votante,1345,Capitão Fábio Abreu
Votante,1346,Rejane Dias
Votante,1347,Felipe Carreras
Votante,1348,Giovani Feltes
Votante,1349,João Paulo Kleinübing
Votante,1350,Márcio Biolchi
Votante,1351,Marco Antônio Cabral
Votante,1352,Sebastião Oliveira
Votante,1353,Paulo Eduardo Martins
Votante,1354,Tampinha
Votante,1355,Wilson Beserra
Votante,1356,Cajar Nardes
Votante,1357,Moisés Diniz
Votante,1358,Nivaldo Albuquerque
Votante,1359,Pollyana Gama
Votante,1360,Pastor Luciano Braga
Votante,1361,Creuza Pereira
Votante,1362,Guilherme Coelho
Votante,1363,Jones Martins
Votante,1364,Ildon Marques
Votante,1365,Ricardo Bentinho
Votante,1366,André Amaral
Votante,1367,Val Amélio
Votante,1368,Luana Costa
Votante,1369,Dejorge Patrício
Votante,1370,Izaque Silva
Votante,1371,Luzia Ferreira
Votante,1372,Norma Ayub
Votante,1373,Rogério Silva Santos
Votante,1374,Vaidon Oliveira
Votante,1375,Marcelo Delaroli
Votante,1376,Robinson Almeida
Votante,1377,Xuxu Dal Molin
Votante,1378,Adérmis Marini
Votante,1379,Lourival Gomes
Votante,1380,Prof. Gedeão Amorim
Votante,1381,Osvaldo Mafra
Votante,1382,Euricelia Cardoso
Votante,1383,Abílio Santana
Votante,1384,Abou Anni
Votante,1385,Adolfo Viana
Votante,1386,Adriana Ventura
Votante,1387,Adriano do Baldy
Votante,1388,Airton Faleiro
Votante,1389,AJ Albuquerque
Votante,1390,Alcides Rodrigues
Votante,1391,Alê Silva
Votante,1392,Alexandre Frota
Votante,1393,Alexandre Padilha
Votante,1394,Alexis Fonteyne
Votante,1395,Aline Sleutjes
Votante,1396,Amaro Neto
Votante,1397,André Ferreira
Votante,1398,André Janones
Votante,1399,Aroldo Martins
Votante,1400,Benes Leocádio
Votante,1401,Bia Cavassa
Votante,1402,Bibo Nunes
Votante,1403,Bira do Pindaré
Votante,1404,Boca Aberta
Votante,1405,Bosco Saraiva
Votante,1406,Guilherme Derrite
Votante,1407,Capitão Wagner
Votante,1408,Carlos Chiodini
Votante,1409,Carlos Jordy
Votante,1410,Caroline de Toni
Votante,1411,Celina Leão
Votante,1412,Célio Moura
Votante,1413,Célio Studart
Votante,1414,Charles Fernandes
Votante,1415,Charlles Evangelista
Votante,1416,Chiquinho Brazão
Votante,1417,Chris Tonietto
Votante,1418,Christino Aureo
Votante,1419,Coronel Armando
Votante,1420,Da Vitória
Votante,1421,Daniel Trzeciak
Votante,1422,Daniela do Waguinho
Votante,1423,Darci de Matos
Votante,1424,David Miranda
Votante,1425,David Soares
Votante,1426,Delegado Antônio Furtado
Votante,1427,Delegado Marcelo Freitas
Votante,1428,Delegado Pablo
Votante,1429,Denis Bezerra
Votante,1430,Dr. Frederico
Votante,1431,Dr. Jaziel
Votante,1432,Dr. Leonardo
Votante,1433,Dr. Luiz Ovando
Votante,1434,Dr. Zacharias Calil
Votante,1435,Dra. Soraya Manato
Votante,1436,Edna Henrique
Votante,1437,Eduardo Bismarck
Votante,1438,Eduardo Braide
Votante,1439,Eduardo Costa
Votante,1440,Eli Borges
Votante,1441,Elias Vaz
Votante,1442,Emanuel Pinheiro Neto
Votante,1443,Emidinho Madeira
Votante,1444,Enéias Reis
Votante,1445,Enrico Misasi
Votante,1446,Euclydes Pettersen
Votante,1447,Fabiano Tolentino
Votante,1448,Fábio Henrique
Votante,1449,Felício Laterça
Votante,1450,Felipe Francischini
Votante,1451,Fernanda Melchionna
Votante,1452,Fernando Rodolfo
Votante,1453,Filipe Barros
Votante,1454,Flávia Arruda
Votante,1455,Francisco Jr.
Votante,1456,Franco Cartafina
Votante,1457,Fred Costa
Votante,1458,Frei Anastacio Ribeiro
Votante,1459,Gelson Azevedo
Votante,1460,Gervásio Maia
Votante,1461,Gil Cutrim
Votante,1462,Gilberto Abramo
Votante,1463,Gilson Marques
Votante,1464,Glaustin da Fokus
Votante,1465,Guiga Peixoto
Votante,1466,Gutemberg Reis
Votante,1467,Haroldo Cathedral
Votante,1468,Heitor Freire
Votante,1469,Hélio Francisco Costa
Votante,1470,Idilvan Alencar
Votante,1471,Isnaldo Bulhões Jr.
Votante,1472,Jesus Sérgio
Votante,1473,João Roma
Votante,1474,Jorge Braz
Votante,1475,Jose Mario Schreiner
Votante,1476,José Medeiros
Votante,1477,José Nelto
Votante,1478,Juarez Costa
Votante,1479,Julian Lemos
Votante,1480,Julio Cesar Ribeiro
Votante,1481,Juninho do Pneu
Votante,1482,Júnior Ferrari
Votante,1483,Júnior Mano
Votante,1484,Kim Kataguiri
Votante,1485,Lafayette de Andrada
Votante,1486,Léo Moraes
Votante,1487,Léo Motta
Votante,1488,Leur Lomanto Júnior
Votante,1489,Liziane Bayer
Votante,1490,Lucas Gonzalez
Votante,1491,Lucas Redecker
Votante,1492,Luiz Antônio Corrêa
Votante,1493,Luiz Carlos Motta
Votante,1494,Luizão Goulart
Votante,1495,Manuel Marcos
Votante,1496,Mara Rocha
Votante,1497,Marcel van Hattem
Votante,1498,Marcelo Brum
Votante,1499,Marcelo Calero
Votante,1500,Marcelo Freixo
Votante,1501,Marcelo Nilo
Votante,1502,Marcelo Ramos
Votante,1503,Márcio Jerry
Votante,1504,Márcio Labre
Votante,1505,Marco Bertaiolli
Votante,1506,Marcos Aurélio Sampaio
Votante,1507,Marcos Pereira
Votante,1508,Margarete Coelho
Votante,1509,Maria Rosas
Votante,1510,Marília Arraes
Votante,1511,Marina Santos
Votante,1512,Marlon Santos
Votante,1513,Marreca Filho
Votante,1514,Maurício Dziedricki
Votante,1515,Natália Bonavides
Votante,1516,Nereu Crispim
Votante,1517,Nicoletti
Votante,1518,Olival Marques
Votante,1519,Ossesio Silva
Votante,1520,Ottaci Nascimento
Votante,1521,Otto Alencar Filho
Votante,1522,Pastor Gil
Votante,1523,Paula Belmonte
Votante,1524,Paulo Bengtson
Votante,1525,Paulo Ganime
Votante,1526,Pedro Augusto Bezerra
Votante,1527,Pedro Lupion
Votante,1528,Pedro Westphalen
Votante,1529,Pinheirinho
Votante,1530,Professor Alcides
Votante,1531,Professor Israel Batista
Votante,1532,Professor Joziel
Votante,1533,Professora Rosa Neide
Votante,1534,Raimundo Costa
Votante,1535,Reinhold Stephanes Junior
Votante,1536,Ricardo Guidi
Votante,1537,Ricardo Pericar
Votante,1538,Robério Monteiro
Votante,1539,Rodrigo Agostinho
Votante,1540,Rodrigo Coelho
Votante,1541,Rogério Correia
Votante,1542,Rose Modesto
Votante,1543,Sâmia Bomfim
Votante,1544,Sanderson
Votante,1545,Santini
Votante,1546,Sargento Fahur
Votante,1547,Schiavinato
Votante,1548,Sergio Toledo
Votante,1549,Severino Pessoa
Votante,1550,Silvia Cristina
Votante,1551,Tabata Amaral
Votante,1552,Talíria Petrone
Votante,1553,Tiago Dimas
Votante,1554,Tiago Mitraud
Votante,1555,Tito
Votante,1556,Túlio Gadêlha
Votante,1557,Vavá Martins
Votante,1558,Vermelho
Votante,1559,Vilson da Fetaemg
Votante,1560,Vinicius Poit
Votante,1561,Wladimir Garotinho
Votante,1562,Zé Vitor
Votante,1563,Acácio Favacho
Votante,1564,Aécio Neves
Votante,1565,Alex Santana
Votante,1566,Beto Pereira
Votante,1567,Bia Kicis
Votante,1568,Capitão Alberto Neto
Votante,1569,Carlos Veras
Votante,1570,Cássio Andrade
Votante,1571,Cezinha de Madureira
Votante,1572,Coronel Chrisóstomo
Votante,1573,Coronel Tadeu
Votante,1574,Daniel Silveira
Votante,1575,Doutor Luizinho
Votante,1576,Dra. Vanda Milani
Votante,1577,Edilázio Júnior
Votante,1578,Felipe Rigoni
Votante,1579,Flordelis
Votante,1580,General Girão
Votante,1581,Geninho Zuliani
Votante,1582,Gleisi Hoffmann
Votante,1583,Helio Lopes
Votante,1584,Hercílio Coelho Diniz
Votante,1585,Igor Kannário
Votante,1586,Joenia Wapichana
Votante,1587,José Ricardo
Votante,1588,Joseildo Ramos
Votante,1589,Josimar Maranhãozinho
Votante,1590,Junio Amaral
Votante,1591,Junior Lourenço
Votante,1592,Luisa Canziani
Votante,1593,Luiz Lima
Votante,1594,Marcelo Moraes
Votante,1595,Nelson Barbudo
Votante,1596,Paulo Guedes
Votante,1597,Pedro Lucas Fernandes
Votante,1598,Policial Katia Sastre
Votante,1599,Professora Dayane Pimentel
Votante,1600,Rui Falcão
Votante,1601,Sidney Leite
Votante,1602,Silvio Costa Filho
Votante,1603,Ted Conti
Votante,1604,Vinicius Farah
Votante,1605,General Peternelli
Votante,1606,Rosana Valle
Votante,1607,Aline Gurgel
Votante,1608,Bozzella
Votante,1609,Camilo Capiberibe
Votante,1610,Carla Zambelli
Votante,1611,Celso Sabino
Votante,1612,Cristiano Vale
Votante,1613,Daniel Freitas
Votante,1614,Fabio Schiochet
Votante,1615,Greyce Elias
Votante,1616,Gurgel
Votante,1617,Gustinho Ribeiro
Votante,1618,Jaqueline Cassol
Votante,1619,João H. Campos
Votante,1620,Leda Sadala
Votante,1621,Loester Trutis
Votante,1622,Luis Miranda
Votante,1623,Luiz Flávio Gomes
Votante,1624,Luiz Philippe de Orleans e Bragança
Votante,1625,Major Fabiana
Votante,1626,Mauro Benevides Filho
Votante,1627,Osires Damaso
Votante,1628,Otoni de Paula
Votante,1629,Paulo Ramos
Votante,1630,Tereza Nelma
Votante,1631,Valdevan Noventa
Votante,1632,Major Vitor Hugo
Votante,1633,Pastor Sargento Isidório
Votante,1634,Joice Hasselmann
Votante,1635,Alencar Santana
Votante,1636,Áurea Carolina
Votante,1637,Zé Neto
Votante,1638,Igor Timo
Votante,1639,Fernando Borja
Votante,1640,Dr. Gonçalo
Votante,1641,Patricia Ferraz
Votante,1642,Carla Dickson
Votante,1643,Jorge Goetten
Votante,1644,Nilson F. Stainsack
Votante,1645,Ricardo Silva
Votante,1646,RRenato Queiroz
Votante,1647,Dr. João Caldas
Votante,1648,Marcão Gomes
Votante,1649,Ney Leprevost
Votante,1650,Deuzinho Filho
Votante,1651,Dr. Agripino Magalhães
Votante,1652,Ely Santos
Votante,1653,Jones Moura
Votante,1654,Milton Coelho
Votante,1655,Paulo Vicente Caleffi
Votante,1656,Ricardo da Karol
Votante,1657,Vivi Reis
Votante,1658,Jorielson
Votante,1659,Josivaldo JP
Votante,1660,Pedro Augusto Palareti
Votante,1661,Pedro Dalua
Votante,1662,Henrique do Paraíso
Votante,1663,Norma Pereira
Votante,1664,Rafafá
Votante,1665,Totonho Lopes
Votante,1666,Alexandre Figueiredo
Votante,1667,Eliza Virgínia
Votante,1668,Lucas Follador
Votante,1669,Marco Brasil
Votante,1670,Sargento Alexandre
Votante,1671,Nelho Bezerra
Votante,1672,Tiago Andrino
Votante,1673,Patrick Dorneles
Votante,1674,Joceval Rodrigues
Votante,1675,Adail Filho
Votante,1676,Adilson Barroso
Votante,1677,Alexandre Lindenmeyer
Votante,1678,Alfredinho
Votante,1679,Alfredo Gaspar
Votante,1680,Amália Barros
Votante,1681,Amanda Gentil
Votante,1682,Ana Paula Leão
Votante,1683,Ana Pimentel
Votante,1684,André Fernandes
Votante,1685,Antonio Andrade
Votante,1686,Antonio Carlos Rodrigues
Votante,1687,Átila de Melo Lira
Votante,1688,Augusto Puppio
Votante,1689,Bandeira de Mello
Votante,1690,Carlos Bebeto
Votante,1691,Beto Richa
Votante,1692,Bruno Ganem
Votante,1693,Cabo Gilberto Silva
Votante,1694,Caio Vianna
Votante,1695,Camila Jara
Votante,1696,Capitão Alden
Votante,1697,Carol Dartora
Votante,1698,Castro Neto
Votante,1699,Célia Xakriabá
Votante,1700,Clodoaldo Magalhães
Votante,1701,Cobalchini
Votante,1702,Coronel Assis
Votante,1703,Coronel Fernanda
Votante,1704,Coronel Meira
Votante,1705,Coronel Telhada
Votante,1706,Coronel Ulysses
Votante,1707,Cristiane Lopes
Votante,1708,Daiana Santos
Votante,1709,Dal Barreto
Votante,1710,Dandara
Votante,1711,Daniel Agrobom
Votante,1712,Daniela Reinehr
Votante,1713,Dayany Bittencourt
Votante,1714,Defensor Stélio Dener
Votante,1715,Delegada Ione
Votante,1716,Delegado Caveira
Votante,1717,Delegado da Cunha
Votante,1718,Delegado Fabio Costa
Votante,1719,Delegado Palumbo
Votante,1720,Delegado Paulo Bilynskyj
Votante,1721,Delegado Ramagem
Votante,1722,Denise Pessôa
Votante,1723,Detinha
Votante,1724,Diego Coronel
Votante,1725,Dilvanda Faro
Votante,1726,Dimas Gadelha
Votante,1727,Dorinaldo Malafaia
Votante,1728,Dr. Benjamim
Votante,1729,Dr. Fernando Máximo
Votante,1730,Dr. Francisco
Votante,1731,Dr. Victor Linhalis
Votante,1732,Dra. Alessandra Haber
Votante,1733,Duarte Jr.
Votante,1734,Duda Ramos
Votante,1735,Eduardo Velloso
Votante,1736,Enfermeira Ana Paula
Votante,1737,Eriberto Medeiros
Votante,1738,Erika Hilton
Votante,1739,Fábio Teruel
Votante,1740,Fausto Santos Jr.
Votante,1741,Felipe Becari
Votante,1742,Fernanda Pessoa
Votante,1743,Fernando Mineiro
Votante,1744,Filipe Martins
Votante,1745,Flavinha
Votante,1746,Florentino Neto
Votante,1747,Franciane Bayer
Votante,1748,Fred Linhares
Votante,1749,Gabriel Mota
Votante,1750,Gabriel Nunes
Votante,1751,General Pazuello
Votante,1752,Geraldo Mendes
Votante,1753,Gerlen Diniz
Votante,1754,Gilson Daniel
Votante,1755,Gilvan da Federal
Votante,1756,Gilvan Maximo
Votante,1757,Gisela Simona
Votante,1758,Guilherme Boulos
Votante,1759,Guilherme Uchoa
