Variavel,ID,Descricao
Votacao,50,ID_STF_1045
Votacao,51,ID_STF_1105
Votacao,52,ID_STF_1127
Votacao,53,ID_STF_1175
Votacao,54,ID_STF_1194
Votacao,55,ID_STF_1231
Votacao,56,ID_STF_1245
Votacao,57,ID_STF_1266
Votacao,58,ID_STF_1328
Votacao,59,ID_STF_1399
Votacao,60,ID_STF_1442
Votacao,61,ID_STF_1445
Votacao,62,ID_STF_1448
Votacao,63,ID_STF_1454
Votacao,64,ID_STF_1461
Votacao,65,ID_STF_1557
Votacao,66,ID_STF_1570
Votacao,67,ID_STF_1571
Votacao,68,ID_STF_1575
Votacao,69,ID_STF_1589
Votacao,70,ID_STF_1646
Votacao,71,ID_STF_1648
Votacao,72,ID_STF_1695
Votacao,73,ID_STF_1698
Votacao,74,ID_STF_1721
Votacao,75,ID_STF_1729
Votacao,76,ID_STF_1770
Votacao,77,ID_STF_1864
Votacao,78,ID_STF_1882
Votacao,79,ID_STF_1916
Votacao,80,ID_STF_1923
Votacao,81,ID_STF_1950
Votacao,82,ID_STF_1985
Votacao,83,ID_STF_1987
Votacao,84,ID_STF_1998
Votacao,85,ID_STF_2012
Votacao,86,ID_STF_2056
Votacao,87,ID_STF_2059
Votacao,88,ID_STF_2103
Votacao,89,ID_STF_2129
Votacao,90,ID_STF_2143
Votacao,91,ID_STF_2158
Votacao,92,ID_STF_2182
Votacao,93,ID_STF_2189
Votacao,94,ID_STF_2212
Votacao,95,ID_STF_2240
Votacao,96,ID_STF_2280
Votacao,97,ID_STF_2314
Votacao,98,ID_STF_2340
Votacao,99,ID_STF_2359
Votacao,100,ID_STF_2374
Votacao,101,ID_STF_2378
Votacao,102,ID_STF_2391
Votacao,103,ID_STF_2395
Votacao,104,ID_STF_2396
Votacao,105,ID_STF_2404
Votacao,106,ID_STF_2415
Votacao,107,ID_STF_2416
Votacao,108,ID_STF_2419
Votacao,109,ID_STF_2432
Votacao,110,ID_STF_2452
Votacao,111,ID_STF_2461
Votacao,112,ID_STF_2472
Votacao,113,ID_STF_2476
Votacao,114,ID_STF_2480
Votacao,115,ID_STF_2501
Votacao,116,ID_STF_2544
Votacao,117,ID_STF_2549
Votacao,118,ID_STF_2558
Votacao,119,ID_STF_2581
Votacao,120,ID_STF_2587
Votacao,121,ID_STF_2588
Votacao,122,ID_STF_2591
Votacao,123,ID_STF_2597
Votacao,124,ID_STF_2602
Votacao,125,ID_STF_2615
Votacao,126,ID_STF_2643
Votacao,127,ID_STF_2645
Votacao,128,ID_STF_2648
Votacao,129,ID_STF_2649
Votacao,130,ID_STF_2672
Votacao,131,ID_STF_2682
Votacao,132,ID_STF_2702
Votacao,133,ID_STF_2727
Votacao,134,ID_STF_2751
Votacao,135,ID_STF_2797
Votacao,136,ID_STF_2808
Votacao,137,ID_STF_2809
Votacao,138,ID_STF_2832
Votacao,139,ID_STF_2840
Votacao,140,ID_STF_2847
Votacao,141,ID_STF_2855
Votacao,142,ID_STF_2860
Votacao,143,ID_STF_2863
Votacao,144,ID_STF_2868
Votacao,145,ID_STF_2872
Votacao,146,ID_STF_2873
Votacao,147,ID_STF_2885
Votacao,148,ID_STF_2904
Votacao,149,ID_STF_2907
Votacao,150,ID_STF_2909
Votacao,151,ID_STF_2913
Votacao,152,ID_STF_2921
Votacao,153,ID_STF_2924
Votacao,154,ID_STF_2925
Votacao,155,ID_STF_2928
Votacao,156,ID_STF_2931
Votacao,157,ID_STF_2938
Votacao,158,ID_STF_2948
Votacao,159,ID_STF_2949
Votacao,160,ID_STF_2951
Votacao,161,ID_STF_2980
Votacao,162,ID_STF_2990
Votacao,163,ID_STF_2995
Votacao,164,ID_STF_2996
Votacao,165,ID_STF_2997
Votacao,166,ID_STF_2999
Votacao,167,ID_STF_3022
Votacao,168,ID_STF_3026
Votacao,169,ID_STF_3028
Votacao,170,ID_STF_3060
Votacao,171,ID_STF_3062
Votacao,172,ID_STF_3063
Votacao,173,ID_STF_3068
Votacao,174,ID_STF_3089
Votacao,175,ID_STF_3096
Votacao,176,ID_STF_3104
Votacao,177,ID_STF_3105
Votacao,178,ID_STF_3112
Votacao,179,ID_STF_3125
Votacao,180,ID_STF_3128
Votacao,181,ID_STF_3138
Votacao,182,ID_STF_3146
Votacao,183,ID_STF_3148
Votacao,184,ID_STF_3151
Votacao,185,ID_STF_3168
Votacao,186,ID_STF_3183
Votacao,187,ID_STF_3186
Votacao,188,ID_STF_3189
Votacao,189,ID_STF_3196
Votacao,190,ID_STF_3208
Votacao,191,ID_STF_3225
Votacao,192,ID_STF_3235
Votacao,193,ID_STF_3243
Votacao,194,ID_STF_3259
Votacao,195,ID_STF_3273
Votacao,196,ID_STF_3277
Votacao,197,ID_STF_3289
Votacao,198,ID_STF_3290
Votacao,199,ID_STF_3291
Votacao,200,ID_STF_3293
Votacao,201,ID_STF_3314
Votacao,202,ID_STF_3316
Votacao,203,ID_STF_3323
Votacao,204,ID_STF_3330
Votacao,205,ID_STF_3338
Votacao,206,ID_STF_3340
Votacao,207,ID_STF_3343
Votacao,208,ID_STF_3345
Votacao,209,ID_STF_3362
Votacao,210,ID_STF_3365
Votacao,211,ID_STF_3366
Votacao,212,ID_STF_3367
Votacao,213,ID_STF_3378
Votacao,214,ID_STF_3379
Votacao,215,ID_STF_3394
Votacao,216,ID_STF_3426
Votacao,217,ID_STF_3430
Votacao,218,ID_STF_3444
Votacao,219,ID_STF_3459
Votacao,220,ID_STF_3460
Votacao,221,ID_STF_3463
Votacao,222,ID_STF_3469
Votacao,223,ID_STF_3489
Votacao,224,ID_STF_3508
Votacao,225,ID_STF_3510
Votacao,226,ID_STF_3522
Votacao,227,ID_STF_3533
Votacao,228,ID_STF_3566
Votacao,229,ID_STF_3573
Votacao,230,ID_STF_3576
Votacao,231,ID_STF_3619
Votacao,232,ID_STF_3643
Votacao,233,ID_STF_3647
Votacao,234,ID_STF_3660
Votacao,235,ID_STF_3682
Votacao,236,ID_STF_3685
Votacao,237,ID_STF_3689
Votacao,238,ID_STF_3691
Votacao,239,ID_STF_3710
Votacao,240,ID_STF_3726
Votacao,241,ID_STF_3729
Votacao,242,ID_STF_3768
Votacao,243,ID_STF_3772
Votacao,244,ID_STF_3773
Votacao,245,ID_STF_3791
Votacao,246,ID_STF_3817
Votacao,247,ID_STF_3819
Votacao,248,ID_STF_3833
Votacao,249,ID_STF_3846
Votacao,250,ID_STF_3847
Votacao,251,ID_STF_3853
Votacao,252,ID_STF_3857
Votacao,253,ID_STF_3887
Votacao,254,ID_STF_3892
Votacao,255,ID_STF_3895
Votacao,256,ID_STF_3896
Votacao,257,ID_STF_3900
Votacao,258,ID_STF_3916
Votacao,259,ID_STF_3934
Votacao,260,ID_STF_3944
Votacao,261,ID_STF_3999
Votacao,262,ID_STF_4001
Votacao,263,ID_STF_4009
Votacao,264,ID_STF_4029
Votacao,265,ID_STF_4033
Votacao,266,ID_STF_4054
Votacao,267,ID_STF_4078
Votacao,268,ID_STF_4086
Votacao,269,ID_STF_4125
Votacao,270,ID_STF_4163
Votacao,271,ID_STF_4167
Votacao,272,ID_STF_4270
Votacao,273,ID_STF_4291
Votacao,274,ID_STF_4356
Votacao,275,ID_STF_4357
Votacao,276,ID_STF_4364
Votacao,277,ID_STF_4372
Votacao,278,ID_STF_4375
Votacao,279,ID_STF_4391
Votacao,280,ID_STF_4400
Votacao,281,ID_STF_4414
Votacao,282,ID_STF_4424
Votacao,283,ID_STF_4425
Votacao,284,ID_STF_4426
Votacao,285,ID_STF_4429
Votacao,286,ID_STF_4430
Votacao,287,ID_STF_4478
Votacao,288,ID_STF_4568
Votacao,289,ID_STF_4578
Votacao,290,ID_STF_4795
Votacao,291,ID_STF_2
Votacao,292,ID_STF_4
Votacao,293,ID_STF_8
Votacao,294,ID_STF_23
Votacao,295,ID_STF_41
Votacao,296,ID_STF_47
Votacao,297,ID_STF_63
Votacao,298,ID_STF_75
Votacao,299,ID_STF_101
Votacao,300,ID_STF_106
Votacao,301,ID_STF_120
Votacao,302,ID_STF_122
Votacao,303,ID_STF_123
Votacao,304,ID_STF_126
Votacao,305,ID_STF_134
Votacao,306,ID_STF_139
Votacao,307,ID_STF_146
Votacao,308,ID_STF_152
Votacao,309,ID_STF_155
Votacao,310,ID_STF_157
Votacao,311,ID_STF_160
Votacao,312,ID_STF_164
Votacao,313,ID_STF_171
Votacao,314,ID_STF_175
Votacao,315,ID_STF_189
Votacao,316,ID_STF_219
Votacao,317,ID_STF_225
Votacao,318,ID_STF_231
Votacao,319,ID_STF_233
Votacao,320,ID_STF_236
Votacao,321,ID_STF_243
Votacao,322,ID_STF_245
Votacao,323,ID_STF_252
Votacao,324,ID_STF_259
Votacao,325,ID_STF_274
Votacao,326,ID_STF_299
Votacao,327,ID_STF_303
Votacao,328,ID_STF_304
Votacao,329,ID_STF_308
Votacao,330,ID_STF_313
Votacao,331,ID_STF_314
Votacao,332,ID_STF_319
Votacao,333,ID_STF_326
Votacao,334,ID_STF_334
Votacao,335,ID_STF_348
Votacao,336,ID_STF_354
Votacao,337,ID_STF_364
Votacao,338,ID_STF_378
Votacao,339,ID_STF_384
Votacao,340,ID_STF_386
Votacao,341,ID_STF_402
Votacao,342,ID_STF_403
Votacao,343,ID_STF_425
Votacao,344,ID_STF_445
Votacao,345,ID_STF_447
Votacao,346,ID_STF_464
Votacao,347,ID_STF_465
Votacao,348,ID_STF_470
Votacao,349,ID_STF_489
Votacao,350,ID_STF_490
Votacao,351,ID_STF_492
Votacao,352,ID_STF_493
Votacao,353,ID_STF_507
Votacao,354,ID_STF_526
Votacao,355,ID_STF_545
Votacao,356,ID_STF_546
Votacao,357,ID_STF_548
Votacao,358,ID_STF_561
Votacao,359,ID_STF_578
Votacao,360,ID_STF_585
Votacao,361,ID_STF_587
Votacao,362,ID_STF_594
Votacao,363,ID_STF_600
Votacao,364,ID_STF_609
Votacao,365,ID_STF_613
Votacao,366,ID_STF_638
Votacao,367,ID_STF_640
Votacao,368,ID_STF_641
Votacao,369,ID_STF_661
Votacao,370,ID_STF_664
Votacao,371,ID_STF_666
Votacao,372,ID_STF_677
Votacao,373,ID_STF_683
Votacao,374,ID_STF_687
Votacao,375,ID_STF_694
Votacao,376,ID_STF_709
Votacao,377,ID_STF_714
Votacao,378,ID_STF_726
Votacao,379,ID_STF_727
Votacao,380,ID_STF_733
Votacao,381,ID_STF_740
Votacao,382,ID_STF_755
Votacao,383,ID_STF_761
Votacao,384,ID_STF_767
Votacao,385,ID_STF_778
Votacao,386,ID_STF_785
Votacao,387,ID_STF_792
Votacao,388,ID_STF_813
Votacao,389,ID_STF_829
Votacao,390,ID_STF_830
Votacao,391,ID_STF_833
Votacao,392,ID_STF_842
Votacao,393,ID_STF_849
Votacao,394,ID_STF_864
Votacao,395,ID_STF_894
Votacao,396,ID_STF_912
Votacao,397,ID_STF_913
Votacao,398,ID_STF_928
Votacao,399,ID_STF_939
Votacao,400,ID_STF_941
Votacao,401,ID_STF_948
Votacao,402,ID_STF_956
Votacao,403,ID_STF_958
Votacao,404,ID_STF_960
Votacao,405,ID_STF_966
Votacao,406,ID_STF_974
Votacao,407,ID_STF_994
Votacao,408,ID_STF_1034
Votacao,409,ID_STF_1037
Votacao,410,ID_STF_1040
Votacao,411,ID_STF_1067
Votacao,412,ID_STF_1072
Votacao,413,ID_STF_1073
Votacao,414,ID_STF_1098
Votacao,415,ID_STF_1103
Votacao,416,ID_STF_1135
Votacao,417,ID_STF_1137
Votacao,418,ID_STF_1138
Votacao,419,ID_STF_1151
Votacao,420,ID_STF_1154
Votacao,421,ID_STF_1157
Votacao,422,ID_STF_1159
Votacao,423,ID_STF_1187
Votacao,424,ID_STF_1230
Votacao,425,ID_STF_1232
Votacao,426,ID_STF_1237
Votacao,427,ID_STF_1252
Votacao,428,ID_STF_1253
Votacao,429,ID_STF_1260
Votacao,430,ID_STF_1286
Votacao,431,ID_STF_1289
Votacao,432,ID_STF_1371
Votacao,433,ID_STF_1377
Votacao,434,ID_STF_1402
Votacao,435,ID_STF_1419
Votacao,436,ID_STF_1425
Votacao,437,ID_STF_1434
Votacao,438,ID_STF_1456
Votacao,439,ID_STF_1547
Votacao,440,ID_STF_1563
Votacao,441,ID_STF_1580
Votacao,442,ID_STF_1591
Votacao,443,ID_STF_1600
Votacao,444,ID_STF_1610
Votacao,445,ID_STF_1614
Votacao,446,ID_STF_1616
Votacao,447,ID_STF_1618
Votacao,448,ID_STF_1621
Votacao,449,ID_STF_1635
Votacao,450,ID_STF_1643
Votacao,451,ID_STF_1647
Votacao,452,ID_STF_1660
Votacao,453,ID_STF_1662
Votacao,454,ID_STF_1667
Votacao,455,ID_STF_1676
Votacao,456,ID_STF_1711
Votacao,457,ID_STF_1712
Votacao,458,ID_STF_1727
Votacao,459,ID_STF_1755
Votacao,460,ID_STF_1771
Votacao,461,ID_STF_1775
Votacao,462,ID_STF_1793
Votacao,463,ID_STF_1797
Votacao,464,ID_STF_1851
Votacao,465,ID_STF_1854
Votacao,466,ID_STF_1878
Votacao,467,ID_STF_1885
Votacao,468,ID_STF_1902
Votacao,469,ID_STF_1913
Votacao,470,ID_STF_1948
Votacao,471,ID_STF_1968
Votacao,472,ID_STF_2031
Votacao,473,ID_STF_2038
Votacao,474,ID_STF_2054
Votacao,475,ID_STF_2065
Votacao,476,ID_STF_2073
Votacao,477,ID_STF_2100
Votacao,478,ID_STF_2174
Votacao,479,ID_STF_2190
Votacao,480,ID_STF_2224
Votacao,481,ID_STF_2242
Votacao,482,ID_STF_2253
Votacao,483,ID_STF_2267
Votacao,484,ID_STF_2275
Votacao,485,ID_STF_2306
Votacao,486,ID_STF_2335
Votacao,487,ID_STF_2344
Votacao,488,ID_STF_2353
Votacao,489,ID_STF_2387
Votacao,490,ID_STF_2448
Votacao,491,ID_STF_2484
Votacao,492,ID_STF_2580
Votacao,493,ID_STF_2586
Votacao,494,ID_STF_2626
Votacao,495,ID_STF_2628
Votacao,496,ID_STF_2631
Votacao,497,ID_STF_2675
Votacao,498,ID_STF_2695
Votacao,499,ID_STF_2713
Votacao,500,ID_STF_2714
Votacao,501,ID_STF_2726
Votacao,502,ID_STF_2728
Votacao,503,ID_STF_2886
Votacao,504,ID_STF_232
Votacao,505,ID_STF_429
Votacao,506,ID_STF_510
Votacao,507,ID_STF_917
Votacao,508,ID_STF_1241
Votacao,509,ID_STF_1333
Votacao,510,ID_STF_1440
Votacao,511,ID_STF_1835
Votacao,512,ID_STF_2028
Votacao,513,ID_STF_2036
Votacao,514,ID_STF_2072
Votacao,515,ID_STF_2137
Votacao,516,ID_STF_2198
Votacao,517,ID_STF_2228
Votacao,518,ID_STF_2285
Votacao,519,ID_STF_2418
Votacao,520,ID_STF_2556
Votacao,521,ID_STF_2568
Votacao,522,ID_STF_2621
Votacao,523,ID_STF_2663
Votacao,524,ID_STF_2696
Votacao,525,ID_STF_2859
Votacao,526,ID_STF_2905
Votacao,527,ID_STF_3127
Votacao,528,ID_STF_3165
Votacao,529,ID_STF_3169
Votacao,530,ID_STF_3202
Votacao,531,ID_STF_3247
Votacao,532,ID_STF_3306
Votacao,533,ID_STF_3327
Votacao,534,ID_STF_3341
Votacao,535,ID_STF_3477
Votacao,536,ID_STF_3521
Votacao,537,ID_STF_3580
Votacao,538,ID_STF_3609
Votacao,539,ID_STF_3614
Votacao,540,ID_STF_3625
Votacao,541,ID_STF_3649
Votacao,542,ID_STF_3661
Votacao,543,ID_STF_3708
Votacao,544,ID_STF_3721
Votacao,545,ID_STF_3783
Votacao,546,ID_STF_3792
Votacao,547,ID_STF_3796
Votacao,548,ID_STF_3802
Votacao,549,ID_STF_3826
Votacao,550,ID_STF_3835
Votacao,551,ID_STF_3905
Votacao,552,ID_STF_3943
Votacao,553,ID_STF_4007
Votacao,554,ID_STF_4013
Votacao,555,ID_STF_4079
Votacao,556,ID_STF_4102
Votacao,557,ID_STF_4171
Votacao,558,ID_STF_4276
Votacao,559,ID_STF_4303
Votacao,560,ID_STF_4343
Votacao,561,ID_STF_4350
Votacao,562,ID_STF_4420
Votacao,563,ID_STF_4432
Votacao,564,ID_STF_4481
Votacao,565,ID_STF_4617
Votacao,566,ID_STF_4627
Votacao,567,ID_STF_4628
Votacao,568,ID_STF_4639
Votacao,569,ID_STF_4641
Votacao,570,ID_STF_4650
Votacao,571,ID_STF_4679
Votacao,572,ID_STF_4697
Votacao,573,ID_STF_4713
Votacao,574,ID_STF_4762
Votacao,575,ID_STF_4791
Votacao,576,ID_STF_4792
Votacao,577,ID_STF_4800
Votacao,578,ID_STF_4842
Votacao,579,ID_STF_4861
Votacao,580,ID_STF_4862
Votacao,581,ID_STF_4876
Votacao,582,ID_STF_4900
Votacao,583,ID_STF_4947
Votacao,584,ID_STF_4963
Votacao,585,ID_STF_4965
Votacao,586,ID_STF_4967
Votacao,587,ID_STF_4976
Votacao,588,ID_STF_4983
Votacao,589,ID_STF_5012
Votacao,590,ID_STF_5020
Votacao,591,ID_STF_5028
Votacao,592,ID_STF_5062
Votacao,593,ID_STF_5065
Votacao,594,ID_STF_5105
Votacao,595,ID_STF_5127
Votacao,596,ID_STF_5130
Votacao,597,ID_STF_5135
Votacao,598,ID_STF_5136
Votacao,599,ID_STF_5163
Votacao,600,ID_STF_5253
Votacao,601,ID_STF_5286
Votacao,602,ID_STF_5287
Votacao,603,ID_STF_5310
Votacao,604,ID_STF_5327
Votacao,605,ID_STF_5356
Votacao,606,ID_STF_5357
Votacao,607,ID_STF_5423
Votacao,608,ID_STF_5468
Votacao,609,ID_STF_5487
Votacao,610,ID_STF_5488
Votacao,611,ID_STF_5491
Votacao,612,ID_STF_5577
Votacao,613,ID_STF_27
Votacao,614,ID_STF_29
Votacao,615,ID_STF_42
Votacao,616,ID_STF_51
Votacao,617,ID_STF_167
Votacao,618,ID_STF_222
Votacao,619,ID_STF_591
Votacao,620,ID_STF_57
Votacao,621,ID_STF_200
Votacao,622,ID_STF_234
Votacao,623,ID_STF_255
Votacao,624,ID_STF_271
Votacao,625,ID_STF_301
Votacao,626,ID_STF_335
Votacao,627,ID_STF_371
Votacao,628,ID_STF_455
Votacao,629,ID_STF_598
Votacao,630,ID_STF_809
Votacao,631,ID_STF_855
Votacao,632,ID_STF_896
Votacao,633,ID_STF_915
Votacao,634,ID_STF_978
Votacao,635,ID_STF_1008
Votacao,636,ID_STF_1009
Votacao,637,ID_STF_1010
Votacao,638,ID_STF_1011
Votacao,639,ID_STF_1012
Votacao,640,ID_STF_1013
Votacao,641,ID_STF_1014
Votacao,642,ID_STF_1015
Votacao,643,ID_STF_1016
Votacao,644,ID_STF_1017
Votacao,645,ID_STF_1018
Votacao,646,ID_STF_1019
Votacao,647,ID_STF_1020
Votacao,648,ID_STF_1021
Votacao,649,ID_STF_1022
Votacao,650,ID_STF_1023
Votacao,651,ID_STF_1024
Votacao,652,ID_STF_1025
Votacao,653,ID_STF_1027
Votacao,654,ID_STF_1028
Votacao,655,ID_STF_1102
Votacao,656,ID_STF_1108
Votacao,657,ID_STF_1116
Votacao,658,ID_STF_1140
Votacao,659,ID_STF_1336
Votacao,660,ID_STF_1431
Votacao,661,ID_STF_1439
Votacao,662,ID_STF_1806
Votacao,663,ID_STF_1826
Votacao,664,ID_STF_1842
Votacao,665,ID_STF_1843
Votacao,666,ID_STF_1869
Votacao,667,ID_STF_1873
Votacao,668,ID_STF_1901
Votacao,669,ID_STF_1906
Votacao,670,ID_STF_2122
Votacao,671,ID_STF_2269
Votacao,672,ID_STF_2278
Votacao,673,ID_STF_2283
Votacao,674,ID_STF_2291
Votacao,675,ID_STF_2386
Votacao,676,ID_STF_2390
Votacao,677,ID_STF_2397
Votacao,678,ID_STF_2669
Votacao,679,ID_STF_2777
Votacao,680,ID_STF_3132
Votacao,681,ID_STF_3512
Votacao,682,ID_STF_3590
Votacao,683,ID_STF_3735
Votacao,684,ID_STF_4211
Votacao,685,ID_STF_4734
Votacao,686,ID_STF_5240
Votacao,687,ID_STF_1800
Votacao,688,ID_STF_2225
Votacao,689,ID_STF_483
Votacao,690,ID_STF_2019
Votacao,691,ID_STF_2343
Votacao,692,ID_STF_159
Votacao,693,ID_STF_356
Votacao,694,ID_STF_606
Votacao,695,ID_STF_1262
Votacao,696,ID_STF_1422
Votacao,697,ID_STF_1463
Votacao,698,ID_STF_1749
Votacao,699,ID_STF_1788
Votacao,700,ID_STF_1792
Votacao,701,ID_STF_1967
Votacao,702,ID_STF_2003
Votacao,703,ID_STF_1710
Autora_entidade,0,Empresariais
Autora_entidade,1,
Autora_entidade,2,Trabalhistas
Autora_entidade,3,Juristas
Autora_entidade,4,Profissionais
Autora_entidade,5,Servidores
Autora_entidade,6,Interesses difusos
